crop_type,yield_tha,till_type,ipcc_translation_crop,man_type,man_nrate,ipcc_translation_manure,crop_om_input,crop_c_input,crop_n_input,crop_lignin_input,crop_n_frac,crop_lignin_frac,man_om_input,man_c_input,man_n_input,man_lignin_input,man_n_frac,man_lignin_frac
Sugar beet,79,full,tubers,Swine,0,swine,6.8336,2.8701119999999998,0.11548784000000001,0.49885280000000004,0.016900000000000002,0.07300000000000001,0,0,0,0,NaN,NaN
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter barley,7.5,full,barley,Swine,96,swine,10.16893,4.2709506,0.09152036999999999,0.46777078,0.009,0.046,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Faba bean,2.9,full,beans_and_pulses,Swine,0,swine,5.0615733,2.125860786,0.0404925864,0.3796179975000001,0.008,0.07500000000000001,0,0,0,0,NaN,NaN
Sugar beet,79,full,tubers,Swine,0,swine,6.8336,2.8701119999999998,0.11548784000000001,0.49885280000000004,0.016900000000000002,0.07300000000000001,0,0,0,0,NaN,NaN
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter barley,7.5,full,barley,Swine,96,swine,10.16893,4.2709506,0.09152036999999999,0.46777078,0.009,0.046,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Faba bean,2.9,full,beans_and_pulses,Swine,0,swine,5.0615733,2.125860786,0.0404925864,0.3796179975000001,0.008,0.07500000000000001,0,0,0,0,NaN,NaN
Sugar beet,79,full,tubers,Swine,0,swine,6.8336,2.8701119999999998,0.11548784000000001,0.49885280000000004,0.016900000000000002,0.07300000000000001,0,0,0,0,NaN,NaN
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter barley,7.5,full,barley,Swine,96,swine,10.16893,4.2709506,0.09152036999999999,0.46777078,0.009,0.046,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Faba bean,2.9,full,beans_and_pulses,Swine,0,swine,5.0615733,2.125860786,0.0404925864,0.3796179975000001,0.008,0.07500000000000001,0,0,0,0,NaN,NaN
Sugar beet,79,full,tubers,Swine,0,swine,6.8336,2.8701119999999998,0.11548784000000001,0.49885280000000004,0.016900000000000002,0.07300000000000001,0,0,0,0,NaN,NaN
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter barley,7.5,full,barley,Swine,96,swine,10.16893,4.2709506,0.09152036999999999,0.46777078,0.009,0.046,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Faba bean,2.9,full,beans_and_pulses,Swine,0,swine,5.0615733,2.125860786,0.0404925864,0.3796179975000001,0.008,0.07500000000000001,0,0,0,0,NaN,NaN
Sugar beet,79,full,tubers,Swine,0,swine,6.8336,2.8701119999999998,0.11548784000000001,0.49885280000000004,0.016900000000000002,0.07300000000000001,0,0,0,0,NaN,NaN
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter barley,7.5,full,barley,Swine,96,swine,10.16893,4.2709506,0.09152036999999999,0.46777078,0.009,0.046,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Faba bean,2.9,full,beans_and_pulses,Swine,0,swine,5.0615733,2.125860786,0.0404925864,0.3796179975000001,0.008,0.07500000000000001,0,0,0,0,NaN,NaN
Sugar beet,79,full,tubers,Swine,0,swine,6.8336,2.8701119999999998,0.11548784000000001,0.49885280000000004,0.016900000000000002,0.07300000000000001,0,0,0,0,NaN,NaN
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
