crop_type,yield_tha,till_type,ipcc_translation_crop,man_type,man_nrate,ipcc_translation_manure,crop_om_input,crop_c_input,crop_n_input,crop_lignin_input,crop_n_frac,crop_lignin_frac,man_om_input,man_c_input,man_n_input,man_lignin_input,man_n_frac,man_lignin_frac
Soybean,2,full,soybean,None,0,none,3.9664940000000004,1.6659274800000001,0.031731952,0.33715199000000007,0.008,0.085,0,0,0,0,0,0
Maize,6.5,full,maize,None,0,none,9.094373000000001,3.8196366600000005,0.057294549900000005,1.00038103,0.0063,0.10999999999999999,0,0,0,0,0,0
Winter wheat,6,full,winter_wheat,None,0,none,12.295002,5.16390084,0.0848355138,0.6516351060000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Soybean,2,full,soybean,None,0,none,3.9664940000000004,1.6659274800000001,0.031731952,0.33715199000000007,0.008,0.085,0,0,0,0,0,0
Maize,6.5,full,maize,None,0,none,9.094373000000001,3.8196366600000005,0.057294549900000005,1.00038103,0.0063,0.10999999999999999,0,0,0,0,0,0
Winter wheat,6,full,winter_wheat,None,0,none,12.295002,5.16390084,0.0848355138,0.6516351060000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Soybean,2,full,soybean,None,0,none,3.9664940000000004,1.6659274800000001,0.031731952,0.33715199000000007,0.008,0.085,0,0,0,0,0,0
Maize,6.5,full,maize,None,0,none,9.094373000000001,3.8196366600000005,0.057294549900000005,1.00038103,0.0063,0.10999999999999999,0,0,0,0,0,0
Winter wheat,6,full,winter_wheat,None,0,none,12.295002,5.16390084,0.0848355138,0.6516351060000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Soybean,2,full,soybean,None,0,none,3.9664940000000004,1.6659274800000001,0.031731952,0.33715199000000007,0.008,0.085,0,0,0,0,0,0
Maize,6.5,full,maize,None,0,none,9.094373000000001,3.8196366600000005,0.057294549900000005,1.00038103,0.0063,0.10999999999999999,0,0,0,0,0,0
Winter wheat,6,full,winter_wheat,None,0,none,12.295002,5.16390084,0.0848355138,0.6516351060000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Soybean,2,full,soybean,None,0,none,3.9664940000000004,1.6659274800000001,0.031731952,0.33715199000000007,0.008,0.085,0,0,0,0,0,0
Maize,6.5,full,maize,None,0,none,9.094373000000001,3.8196366600000005,0.057294549900000005,1.00038103,0.0063,0.10999999999999999,0,0,0,0,0,0
Winter wheat,6,full,winter_wheat,None,0,none,12.295002,5.16390084,0.0848355138,0.6516351060000001,0.0069,0.053000000000000005,0,0,0,0,0,0
