crop_type,yield_tha,till_type,ipcc_translation_crop,man_type,man_nrate,ipcc_translation_manure,crop_om_input,crop_c_input,crop_n_input,crop_lignin_input,crop_n_frac,crop_lignin_frac,man_om_input,man_c_input,man_n_input,man_lignin_input,man_n_frac,man_lignin_frac
Spring malt barley,7.2,full,barley,None,0,none,6.642288133333334,2.7897610160000004,0.0597805932,0.3055452541333334,0.009,0.046,0,0,0,0,0,0
Spring oats,7,full,oats,None,0,none,6.758087857142858,2.8383969000000002,0.04933404135714286,0.3176301292857143,0.007299999999999999,0.047,0,0,0,0,0,0
Spring feed barley,7.4,full,barley,None,0,none,6.901573491891892,2.8986608665945943,0.06211416142702702,0.317472380627027,0.009,0.04599999999999999,0,0,0,0,0,0
Spring malt barley,7.2,full,barley,None,0,none,6.642288133333334,2.7897610160000004,0.0597805932,0.3055452541333334,0.009,0.046,0,0,0,0,0,0
Spring malt barley,7.2,full,barley,None,0,none,6.642288133333334,2.7897610160000004,0.0597805932,0.3055452541333334,0.009,0.046,0,0,0,0,0,0
Spring malt barley,7.2,full,barley,None,0,none,6.642288133333334,2.7897610160000004,0.0597805932,0.3055452541333334,0.009,0.046,0,0,0,0,0,0
Spring oats,7,full,oats,None,0,none,6.758087857142858,2.8383969000000002,0.04933404135714286,0.3176301292857143,0.007299999999999999,0.047,0,0,0,0,0,0
Spring feed barley,7.4,full,barley,None,0,none,6.901573491891892,2.8986608665945943,0.06211416142702702,0.317472380627027,0.009,0.04599999999999999,0,0,0,0,0,0
Spring malt barley,7.2,full,barley,None,0,none,6.642288133333334,2.7897610160000004,0.0597805932,0.3055452541333334,0.009,0.046,0,0,0,0,0,0
Spring malt barley,7.2,full,barley,None,0,none,6.642288133333334,2.7897610160000004,0.0597805932,0.3055452541333334,0.009,0.046,0,0,0,0,0,0
Spring malt barley,7.2,full,barley,None,0,none,6.642288133333334,2.7897610160000004,0.0597805932,0.3055452541333334,0.009,0.046,0,0,0,0,0,0
Spring oats,7,full,oats,None,0,none,6.758087857142858,2.8383969000000002,0.04933404135714286,0.3176301292857143,0.007299999999999999,0.047,0,0,0,0,0,0
Spring feed barley,7.4,full,barley,None,0,none,6.901573491891892,2.8986608665945943,0.06211416142702702,0.317472380627027,0.009,0.04599999999999999,0,0,0,0,0,0
Spring malt barley,7.2,full,barley,None,0,none,6.642288133333334,2.7897610160000004,0.0597805932,0.3055452541333334,0.009,0.046,0,0,0,0,0,0
Spring malt barley,7.2,full,barley,None,0,none,6.642288133333334,2.7897610160000004,0.0597805932,0.3055452541333334,0.009,0.046,0,0,0,0,0,0
Spring malt barley,7.2,full,barley,None,0,none,6.642288133333334,2.7897610160000004,0.0597805932,0.3055452541333334,0.009,0.046,0,0,0,0,0,0
Spring oats,7,full,oats,None,0,none,6.758087857142858,2.8383969000000002,0.04933404135714286,0.3176301292857143,0.007299999999999999,0.047,0,0,0,0,0,0
Spring feed barley,7.4,full,barley,None,0,none,6.901573491891892,2.8986608665945943,0.06211416142702702,0.317472380627027,0.009,0.04599999999999999,0,0,0,0,0,0
Spring malt barley,7.2,full,barley,None,0,none,6.642288133333334,2.7897610160000004,0.0597805932,0.3055452541333334,0.009,0.046,0,0,0,0,0,0
Spring malt barley,7.2,full,barley,None,0,none,6.642288133333334,2.7897610160000004,0.0597805932,0.3055452541333334,0.009,0.046,0,0,0,0,0,0
